05/09/2024,Brocheta Pollo,Comida,2.99,Ingresos
05/09/2024,Lomo adobado,Comida,6.69,Ingresos
05/09/2024,Filete pollo,Comida,3.69,Ingresos
05/09/2024,Harina,Comida,0.7,Ingresos
05/09/2024,Leche sin lactosa,Comida,1.94,Ingresos
05/09/2024,Jamon tacos,Comida,2.65,Ingresos
05/09/2024,Hamburguesas de lomo,Comida,7.4,Ingresos
05/09/2024,Gnocchis,Comida,3.15,Ingresos
05/09/2024,Pan rallado,Comida,0.9,Ingresos
06/09/2024,El Olivo,Restaurantes,1.5,Ingresos
06/09/2024,Ariel,Hogar,10.95,Ingresos
06/09/2024,�x2 Tikka Masala,Comida,8.38,Ingresos
06/09/2024,Tomate frito,Comida,4.15,Ingresos
06/09/2024,Cheddar,Comida,1.72,Ingresos
06/09/2024,Mantequilla,Comida,1.9,Ingresos
06/09/2024,Mozarella rallada,Comida,1.51,Ingresos
06/09/2024,Pan r�stico,Comida,2.45,Ingresos
06/09/2024,Grana padano,Comida,2.89,Ingresos
06/09/2024,Jamon,Comida,11.98,Ingresos
06/09/2024,Bacon tiras,Comida,1.75,Ingresos
06/09/2024,Ajo,Comida,1.65,Ingresos
06/09/2024,Cebolleta,Comida,1.29,Ingresos
06/09/2024,Kiwi,Merienda,0.88,Ingresos
06/09/2024,Patatas 3kg,Comida,3.57,Ingresos
06/09/2024,Pepino,Comida,0.69,Ingresos
06/09/2024,Tomates,Comida,0.87,Ingresos
06/09/2024,Carne picada mixta 1200,Comida,12.26,Ingresos
06/09/2024,Huevos,Comida,3.15,Ingresos
06/09/2024,Pechuga pollo,Comida,4.25,Ingresos
05/09/2024,Shell,Coche,11.47,Ahorros
05/09/2024,Peaje,Coche,4.5,Ahorros
05/09/2024,Cena,Coche,7.2,Ahorros
05/09/2024,Cafe,Comida,4.85,Ingresos
05/09/2024,Cepsa Logro�o,Coche,50.6,Ahorros
06/09/2024,Tren Logro�o,Coche,60.7,Ahorros
06/09/2024,Uber galapagar,Coche,21,Ahorros
06/09/2024,BP Galapagar,Coche,30.28,Ahorros
07/09/2024,Cafe,Coche,2.37,Ahorros
07/09/2024,Pizza con agua,Coche,8.8,Ahorros
07/09/2024,Muffin,Coche,3.1,Ahorros
07/09/2024,Repsol Logro�o,Gasolina,52.85,Ahorros
07/09/2024,Peaje,Coche,6.85,Ahorros
08/09/2024,Bosque de Carymar �greda,Coche,25,Ahorros
10/09/2024,Gazpacho,Comida,15.96,Ingresos
10/09/2024,Kiwis,Merienda,0.79,Ingresos
10/09/2024,Agua 6L,Comida,3.12,Ingresos
10/09/2024,Agua 1.5L,Comida,2.34,Ingresos
